query_id,encoder,chunk_set,rank,score,chunk_id,document_id,stance,care_phase,label,topic,urgency_class,query_text
labour_05,e5-base,para_300,2,0.7754,WHO_INTRAPARTUM_2018__para_300__0575,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,"the pains are coming regularly now, about three times every half hour, and I have to stop and breathe through them"
labour_05,e5-base,para_300,3,0.7752,KE_MNH_STANDARDS_2023__para_300__1299,KE_MNH_STANDARDS_2023,neutral,background,Suboptimal,labour,urgent,"the pains are coming regularly now, about three times every half hour, and I have to stop and breathe through them"
labour_05,e5-base,para_300,4,0.7743,NHS_LABOUR_SIGNS__para_300__0008,NHS_LABOUR_SIGNS,reassure,background,Unsafe,labour,urgent,"the pains are coming regularly now, about three times every half hour, and I have to stop and breathe through them"
labour_05,e5-base,para_300,5,0.7742,NHS_LABOUR_SIGNS__para_300__0010,NHS_LABOUR_SIGNS,neutral,background,Suboptimal,labour,urgent,"the pains are coming regularly now, about three times every half hour, and I have to stop and breathe through them"
labour_06,e5-base,para_300,1,0.7644,KE_OBSTETRICS_2021__para_300__1331,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
labour_06,e5-base,para_300,2,0.764,KE_OBSTETRICS_2021__para_300__2467,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
labour_06,e5-base,para_300,3,0.758,NHS_BABY_BLUES__para_300__0023,NHS_BABY_BLUES,neutral,background,OutOfScope,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
labour_06,e5-base,para_300,4,0.7553,KE_OBSTETRICS_2021__para_300__1330,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
labour_06,e5-base,para_300,5,0.7507,NHS_BABY_BLUES__para_300__0005,NHS_BABY_BLUES,neutral,background,OutOfScope,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
labour_07,e5-base,para_300,1,0.7944,WHO_POSTNATAL_2022__para_300__0364,WHO_POSTNATAL_2022,neutral,background,OutOfScope,labour,urgent,I have to stop what I'm doing every ten minutes or so because it really hurts
labour_07,e5-base,para_300,2,0.7887,WHO_INTRAPARTUM_2018__para_300__0568,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,I have to stop what I'm doing every ten minutes or so because it really hurts
labour_07,e5-base,para_300,3,0.7867,WHO_INTRAPARTUM_2018__para_300__1471,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,I have to stop what I'm doing every ten minutes or so because it really hurts
labour_07,e5-base,para_300,4,0.7854,NHS_LABOUR_SIGNS__para_300__0009,NHS_LABOUR_SIGNS,neutral,background,Suboptimal,labour,urgent,I have to stop what I'm doing every ten minutes or so because it really hurts
labour_07,e5-base,para_300,5,0.7827,WHO_INTRAPARTUM_2018__para_300__0575,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,I have to stop what I'm doing every ten minutes or so because it really hurts
labour_08,e5-base,para_300,1,0.772,KE_OBSTETRICS_2021__para_300__1343,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"the tightening keeps coming back at what feels like the same gap each time, and it's strong enough to stop me in my tracks"
labour_08,e5-base,para_300,2,0.7575,NHS_LABOUR_SIGNS__para_300__0008,NHS_LABOUR_SIGNS,reassure,background,Unsafe,labour,urgent,"the tightening keeps coming back at what feels like the same gap each time, and it's strong enough to stop me in my tracks"
labour_08,e5-base,para_300,3,0.7548,WHO_INTRAPARTUM_2018__para_300__0750,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,"the tightening keeps coming back at what feels like the same gap each time, and it's strong enough to stop me in my tracks"
labour_08,e5-base,para_300,4,0.7535,WHO_INTRAPARTUM_2018__para_300__0836,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,"the tightening keeps coming back at what feels like the same gap each time, and it's strong enough to stop me in my tracks"
labour_08,e5-base,para_300,5,0.7504,KE_OBSTETRICS_2021__para_300__1774,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"the tightening keeps coming back at what feels like the same gap each time, and it's strong enough to stop me in my tracks"
labour_09,e5-base,para_300,1,0.8523,NHS_LABOUR_SIGNS__para_300__0008,NHS_LABOUR_SIGNS,reassure,background,Safe,labour,routine,"I keep getting these tightenings on and off but they stop when I lie down, is that normal"
labour_09,e5-base,para_300,2,0.8149,NHS_BABY_BLUES__para_300__0005,NHS_BABY_BLUES,neutral,background,OutOfScope,labour,routine,"I keep getting these tightenings on and off but they stop when I lie down, is that normal"
labour_09,e5-base,para_300,3,0.8041,KE_OBSTETRICS_2021__para_300__1885,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,routine,"I keep getting these tightenings on and off but they stop when I lie down, is that normal"
labour_09,e5-base,para_300,4,0.8026,KE_MCH_HANDBOOK__para_300__0112,KE_MCH_HANDBOOK,reassure,background,Safe,labour,routine,"I keep getting these tightenings on and off but they stop when I lie down, is that normal"
labour_09,e5-base,para_300,5,0.8017,NHS_POSTNATAL__para_300__0013,NHS_POSTNATAL,neutral,background,OutOfScope,labour,routine,"I keep getting these tightenings on and off but they stop when I lie down, is that normal"
labour_10,e5-base,para_300,1,0.8313,NHS_LABOUR_SIGNS__para_300__0010,NHS_LABOUR_SIGNS,neutral,background,Suboptimal,labour,routine,"My belly goes hard every now and then but it doesn't really hurt, should I be worried"
labour_10,e5-base,para_300,2,0.8234,NHS_LABOUR_SIGNS__para_300__0009,NHS_LABOUR_SIGNS,neutral,background,Suboptimal,labour,routine,"My belly goes hard every now and then but it doesn't really hurt, should I be worried"
labour_10,e5-base,para_300,3,0.8198,NHS_LABOUR_SIGNS__para_300__0008,NHS_LABOUR_SIGNS,reassure,background,Safe,labour,routine,"My belly goes hard every now and then but it doesn't really hurt, should I be worried"
labour_10,e5-base,para_300,4,0.8123,KE_MCH_HANDBOOK__para_300__0112,KE_MCH_HANDBOOK,reassure,background,Safe,labour,routine,"My belly goes hard every now and then but it doesn't really hurt, should I be worried"
labour_10,e5-base,para_300,5,0.8113,NHS_SWELLING__para_300__0001,NHS_SWELLING,neutral,recognition,OutOfScope,labour,routine,"My belly goes hard every now and then but it doesn't really hurt, should I be worried"
postnatal_01,e5-base,para_300,1,0.7826,NHS_BABY_BLUES__para_300__0021,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,It's been three weeks and I still feel completely hopeless
postnatal_01,e5-base,para_300,2,0.7731,NHS_BABY_BLUES__para_300__0016,NHS_BABY_BLUES,reassure,treatment,Suboptimal,postnatal,urgent,It's been three weeks and I still feel completely hopeless
postnatal_01,e5-base,para_300,3,0.7726,WHO_POSTNATAL_2022__para_300__2093,WHO_POSTNATAL_2022,neutral,recovery,Suboptimal,postnatal,urgent,It's been three weeks and I still feel completely hopeless
postnatal_01,e5-base,para_300,4,0.7721,NHS_BABY_BLUES__para_300__0005,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,It's been three weeks and I still feel completely hopeless
postnatal_01,e5-base,para_300,5,0.7646,WHO_POSTNATAL_2022__para_300__2233,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,It's been three weeks and I still feel completely hopeless
postnatal_02,e5-base,para_300,1,0.8026,WHO_INTRAPARTUM_2018__para_300__1247,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,It's been a month since the birth and I still can't shake this feeling of dread
postnatal_02,e5-base,para_300,2,0.8026,WHO_INTRAPARTUM_2018__para_300__1173,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,It's been a month since the birth and I still can't shake this feeling of dread
postnatal_02,e5-base,para_300,3,0.7953,WHO_POSTNATAL_2022__para_300__0386,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,It's been a month since the birth and I still can't shake this feeling of dread
postnatal_02,e5-base,para_300,4,0.7948,NHS_BABY_BLUES__para_300__0005,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,It's been a month since the birth and I still can't shake this feeling of dread
postnatal_02,e5-base,para_300,5,0.7933,WHO_POSTNATAL_2022__para_300__1082,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,It's been a month since the birth and I still can't shake this feeling of dread
postnatal_03,e5-base,para_300,1,0.7807,NHS_BABY_BLUES__para_300__0005,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,I've felt this low for three weeks straight now and it's not lifting
postnatal_03,e5-base,para_300,2,0.774,KE_OBSTETRICS_2021__para_300__0620,KE_OBSTETRICS_2021,neutral,background,Suboptimal,postnatal,urgent,I've felt this low for three weeks straight now and it's not lifting
postnatal_03,e5-base,para_300,3,0.774,WHO_INTRAPARTUM_2018__para_300__1697,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,I've felt this low for three weeks straight now and it's not lifting
postnatal_03,e5-base,para_300,4,0.7715,KE_OBSTETRICS_2021__para_300__2581,KE_OBSTETRICS_2021,neutral,background,Suboptimal,postnatal,urgent,I've felt this low for three weeks straight now and it's not lifting
postnatal_03,e5-base,para_300,5,0.7691,WHO_POSTNATAL_2022__para_300__0708,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,I've felt this low for three weeks straight now and it's not lifting
postnatal_04,e5-base,para_300,1,0.8261,WHO_INTRAPARTUM_2018__para_300__1247,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,"It's week four and I still feel numb about the baby, nothing has improved"
postnatal_04,e5-base,para_300,2,0.8261,WHO_INTRAPARTUM_2018__para_300__1173,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,"It's week four and I still feel numb about the baby, nothing has improved"
postnatal_04,e5-base,para_300,3,0.8169,NHS_BABY_BLUES__para_300__0021,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,"It's week four and I still feel numb about the baby, nothing has improved"
postnatal_04,e5-base,para_300,4,0.8154,NHS_BABY_BLUES__para_300__0005,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,"It's week four and I still feel numb about the baby, nothing has improved"
postnatal_04,e5-base,para_300,5,0.8152,KE_MCH_HANDBOOK__para_300__0197,KE_MCH_HANDBOOK,neutral,background,Suboptimal,postnatal,urgent,"It's week four and I still feel numb about the baby, nothing has improved"
postnatal_05,e5-base,para_300,1,0.7639,WHO_PPH_2025__para_300__0663,WHO_PPH_2025,neutral,recovery,OutOfScope,postnatal,urgent,I still feel like this most days and it's been way longer than anyone said it should last
postnatal_05,e5-base,para_300,2,0.7625,WHO_INTRAPARTUM_2018__para_300__0638,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,I still feel like this most days and it's been way longer than anyone said it should last
postnatal_05,e5-base,para_300,3,0.7614,NHS_BABY_BLUES__para_300__0005,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,I still feel like this most days and it's been way longer than anyone said it should last
postnatal_05,e5-base,para_300,4,0.761,WHO_SEPSIS_2015__para_300__0739,WHO_SEPSIS_2015,neutral,background,OutOfScope,postnatal,urgent,I still feel like this most days and it's been way longer than anyone said it should last
postnatal_05,e5-base,para_300,5,0.7531,WHO_INTRAPARTUM_2018__para_300__0617,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,I still feel like this most days and it's been way longer than anyone said it should last
postnatal_06,e5-base,para_300,1,0.75,WHO_INTRAPARTUM_2018__para_300__1471,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,"it's not going away like everyone said it would, and honestly it's getting harder, not easier"
postnatal_06,e5-base,para_300,2,0.7463,WHO_POSTNATAL_2022__para_300__1840,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,"it's not going away like everyone said it would, and honestly it's getting harder, not easier"
postnatal_06,e5-base,para_300,3,0.7453,KE_MNH_STANDARDS_2023__para_300__0003,KE_MNH_STANDARDS_2023,neutral,background,Suboptimal,postnatal,urgent,"it's not going away like everyone said it would, and honestly it's getting harder, not easier"
postnatal_06,e5-base,para_300,4,0.744,WHO_POSTNATAL_2022__para_300__0039,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,"it's not going away like everyone said it would, and honestly it's getting harder, not easier"
postnatal_06,e5-base,para_300,5,0.7432,WHO_SEPSIS_2015__para_300__0083,WHO_SEPSIS_2015,neutral,background,OutOfScope,postnatal,urgent,"it's not going away like everyone said it would, and honestly it's getting harder, not easier"
postnatal_07,e5-base,para_300,1,0.7524,NHS_BABY_BLUES__para_300__0021,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,I keep waiting to feel like myself again but it's been going on way past when it should have stopped
postnatal_07,e5-base,para_300,2,0.749,NHS_BABY_BLUES__para_300__0005,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,I keep waiting to feel like myself again but it's been going on way past when it should have stopped
postnatal_07,e5-base,para_300,3,0.7461,WHO_POSTNATAL_2022__para_300__0228,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,I keep waiting to feel like myself again but it's been going on way past when it should have stopped
postnatal_07,e5-base,para_300,4,0.746,WHO_POSTNATAL_2022__para_300__1187,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,I keep waiting to feel like myself again but it's been going on way past when it should have stopped
postnatal_07,e5-base,para_300,5,0.745,WHO_SEPSIS_2015__para_300__0739,WHO_SEPSIS_2015,neutral,background,OutOfScope,postnatal,urgent,I keep waiting to feel like myself again but it's been going on way past when it should have stopped
postnatal_08,e5-base,para_300,1,0.7772,WHO_INTRAPARTUM_2018__para_300__0638,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,this heaviness hasn't lifted at all and it's been way more than a couple of weeks now
postnatal_08,e5-base,para_300,2,0.7728,WHO_POSTNATAL_2022__para_300__1448,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,this heaviness hasn't lifted at all and it's been way more than a couple of weeks now
postnatal_08,e5-base,para_300,3,0.7675,WHO_POSTNATAL_2022__para_300__0039,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,this heaviness hasn't lifted at all and it's been way more than a couple of weeks now
postnatal_08,e5-base,para_300,4,0.7602,KE_OBSTETRICS_2021__para_300__1741,KE_OBSTETRICS_2021,neutral,background,Suboptimal,postnatal,urgent,this heaviness hasn't lifted at all and it's been way more than a couple of weeks now
postnatal_08,e5-base,para_300,5,0.7559,WHO_INTRAPARTUM_2018__para_300__0642,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,this heaviness hasn't lifted at all and it's been way more than a couple of weeks now
postnatal_09,e5-base,para_300,1,0.8093,NHS_BABY_BLUES__para_300__0005,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,routine,I've been a bit weepy and overwhelmed since the birth but it's only been a few days
postnatal_09,e5-base,para_300,2,0.8041,WHO_INTRAPARTUM_2018__para_300__1247,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,routine,I've been a bit weepy and overwhelmed since the birth but it's only been a few days
postnatal_09,e5-base,para_300,3,0.8041,WHO_INTRAPARTUM_2018__para_300__1173,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,routine,I've been a bit weepy and overwhelmed since the birth but it's only been a few days
postnatal_09,e5-base,para_300,4,0.7938,WHO_POSTNATAL_2022__para_300__2076,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,routine,I've been a bit weepy and overwhelmed since the birth but it's only been a few days
postnatal_09,e5-base,para_300,5,0.7933,WHO_POSTNATAL_2022__para_300__1767,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,routine,I've been a bit weepy and overwhelmed since the birth but it's only been a few days
postnatal_10,e5-base,para_300,1,0.8215,NHS_BABY_BLUES__para_300__0005,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,routine,"I feel a bit off and teary some evenings, it's been about a week since the baby came"
postnatal_10,e5-base,para_300,2,0.8212,NHS_BABY_BLUES__para_300__0021,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,routine,"I feel a bit off and teary some evenings, it's been about a week since the baby came"
postnatal_10,e5-base,para_300,3,0.8195,WHO_INTRAPARTUM_2018__para_300__1247,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,routine,"I feel a bit off and teary some evenings, it's been about a week since the baby came"
postnatal_10,e5-base,para_300,4,0.8195,WHO_INTRAPARTUM_2018__para_300__1173,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,routine,"I feel a bit off and teary some evenings, it's been about a week since the baby came"
